TID	TRANSNAME
75512	ostta07g01580T0
75513	ostta07g01590T0
75514	ostta07g01600T0
75515	ostta07g01610T0
75516	ostta07g01620T0
75517	ostta07g01630T0
75518	ostta07g01640T0
75519	ostta07g01650T0
75520	ostta07g01660T0
75521	ostta07g01670T0
75522	ostta07g01680T0
75523	ostta07g01690T0
75524	ostta07g01700T0
75525	ostta07g01710T0
75526	ostta07g01720T0
75527	ostta07g01730T0
75528	ostta07g01740T0
75529	ostta07g01750T0
75530	ostta07g01760T0
75531	ostta07g01770T0
75532	ostta07g01780T0
75533	ostta07g01790T0
75534	ostta07g01800T0
75535	ostta07g01810T0
75536	ostta07g01820T0
75537	ostta07g01830T0
75538	ostta07g01840T0
75539	ostta07g01850T0
75540	ostta07g01860T0
75541	ostta07g01870T0
75542	ostta07g01880T0
75543	ostta07g01890T0
75544	ostta07g01895T0
75545	ostta07g01900T0
75546	ostta07g01910T0
75547	ostta07g01920T0
75548	ostta07g01930T0
75549	ostta07g01940T0
75550	ostta07g01950T0
75551	ostta07g01960T0
75552	ostta07g01970T0
75553	ostta07g01975T0
75554	ostta07g01980T0
75555	ostta07g01990T0
75556	ostta07g02000T0
75557	ostta07g02010T0
75558	ostta07g02020T0
75559	ostta07g02030T0
75560	ostta07g02040T0
75561	ostta07g02050T0
75562	ostta07g02060T0
75563	ostta07g02070T0
75564	ostta07g02080T0
75565	ostta07g02090T0
75566	ostta07g02100T0
75567	ostta07g02110T0
75568	ostta07g02120T0
75569	ostta07g02130T0
75570	ostta07g02140T0
75571	ostta07g02150T0
75572	ostta07g02160T0
75573	ostta07g02170T0
75574	ostta07g02180T0
75575	ostta07g02190T0
75576	ostta07g02200T0
75577	ostta07g02210T0
75578	ostta07g02220T0
75579	ostta07g02230T0
75580	ostta07g02240T0
75581	ostta07g02250T0
75582	ostta07g02260T0
75583	ostta07g02270T0
75584	ostta07g02280T0
75585	ostta07g02290T0
75586	ostta07g02300T0
75587	ostta07g02310T0
75588	ostta07g02320T0
75589	ostta07g02330T0
75590	ostta07g02340T0
75591	ostta07g02350T0
75592	ostta07g02360T0
75593	ostta07g02370T0
75594	ostta07g02380T0
75595	ostta07g02390T0
75596	ostta07g02400T0
75597	ostta07g02410T0
75598	ostta07g02420T0
75599	ostta07g02430T0
75600	ostta07g02440T0
75601	ostta07g02450T0
75602	ostta07g02460T0
75603	ostta07g02470T0
75604	ostta07g02480T0
75605	ostta07g02490T0
75606	ostta07g02500T0
75607	ostta07g02510T0
75608	ostta07g02520T0
75609	ostta07g02530T0
75610	ostta07g02540T0
75611	ostta07g02550T0
75612	ostta07g02560T0
75613	ostta07g02570T0
75614	ostta07g02580T0
75615	ostta07g02590T0
75616	ostta07g02600T0
75617	ostta07g02610T0
75618	ostta07g02620T0
75619	ostta07g02630T0
75620	ostta07g02640T0
75621	ostta07g02650T0
75622	ostta07g02660T0
75623	ostta07g02670T0
75624	ostta07g02675T0
75625	ostta07g02680T0
75626	ostta07g02690T0
75627	ostta07g02700T0
75628	ostta07g02710T0
75629	ostta07g02720T0
75630	ostta07g02725T0
75631	ostta07g02730T0
75632	ostta07g02740T0
75633	ostta07g02750T0
75634	ostta07g02760T0
75635	ostta07g02770T0
75636	ostta07g02780T0
75637	ostta07g02790T0
75638	ostta07g02800T0
75639	ostta07g02805T0
75640	ostta07g02810T0
75641	ostta07g02820T0
75642	ostta07g02830T0
75643	ostta07g02840T0
75644	ostta07g02850T0
75645	ostta07g02855T0
75646	ostta07g02860T0
75647	ostta07g02870T0
75648	ostta07g02880T0
75649	ostta07g02890T0
75650	ostta07g02900T0
75651	ostta07g02910T0
75652	ostta07g02920T0
75653	ostta07g02930T0
75654	ostta07g02940T0
75655	ostta07g02950T0
75656	ostta07g02960T0
75657	ostta07g02970T0
75658	ostta07g02980T0
75659	ostta07g02990T0
75660	ostta07g03000T0
75661	ostta07g03010T0
75662	ostta07g03020T0
75663	ostta07g03030T0
75664	ostta07g03040T0
75665	ostta07g03050T0
75666	ostta07g03060T0
75667	ostta07g03070T0
75668	ostta07g03080T0
75669	ostta07g03090T0
75670	ostta07g03100T0
75671	ostta07g03110T0
75672	ostta07g03120T0
75673	ostta07g03130T0
75674	ostta07g03140T0
75675	ostta07g03150T0
75676	ostta07g03160T0
75677	ostta07g03170T0
75678	ostta07g03180T0
75679	ostta07g03190T0
75680	ostta07g03200T0
75681	ostta07g03210T0
75682	ostta07g03220T0
75683	ostta07g03230T0
75684	ostta07g03240T0
75685	ostta07g03250T0
75686	ostta07g03260T0
75687	ostta07g03270T0
75688	ostta07g03280T0
75689	ostta07g03290T0
75690	ostta07g03300T0
75691	ostta07g03310T0
75692	ostta07g03320T0
75693	ostta07g03330T0
75694	ostta07g03340T0
75695	ostta07g03350T0
75696	ostta07g03360T0
75697	ostta07g03370T0
75698	ostta07g03380T0
75699	ostta07g03400T0
75700	ostta07g03410T0
75701	ostta07g03420T0
75702	ostta07g03430T0
75703	ostta07g03440T0
75704	ostta07g03450T0
75705	ostta07g03460T0
75706	ostta07g03470T0
75707	ostta07g03480T0
75708	ostta07g03490T0
75709	ostta07g03500T0
75710	ostta07g03510T0
75711	ostta07g03520T0
75712	ostta07g03530T0
75713	ostta07g03540T0
75714	ostta07g03550T0
75715	ostta07g03560T0
75716	ostta07g03565T0
75717	ostta07g03570T0
75718	ostta07g03580T0
75719	ostta07g03590T0
75720	ostta07g03600T0
75721	ostta07g03610T0
75722	ostta07g03620T0
75723	ostta07g03630T0
75724	ostta07g03635T0
75725	ostta07g03640T0
75726	ostta07g03650T0
75727	ostta07g03660T0
75728	ostta07g03670T0
75729	ostta07g03680T0
75730	ostta07g03690T0
75731	ostta07g03700T0
75732	ostta07g03710T0
75733	ostta07g03720T0
75734	ostta07g03730T0
75735	ostta07g03740T0
75736	ostta07g03750T0
75737	ostta07g03760T0
75738	ostta07g03770T0
75739	ostta07g03780T0
75740	ostta07g03790T0
75741	ostta07g03800T0
75742	ostta07g03810T0
75743	ostta07g03820T0
75744	ostta07g03830T0
75745	ostta07g03840T0
75746	ostta07g03850T0
75747	ostta07g03860T0
75748	ostta07g03870T0
75749	ostta07g03880T0
75750	ostta07g03885T0
75751	ostta07g03890T0
75752	ostta07g03900T0
75753	ostta07g03910T0
75754	ostta07g03920T0
75755	ostta07g03930T0
75756	ostta07g03940T0
75757	ostta07g03950T0
75758	ostta07g03960T0
75759	ostta07g03980T0
75760	ostta07g03990T0
75761	ostta07g04000T0
75762	ostta07g04010T0
75763	ostta07g04020T0
75764	ostta07g04030T0
75765	ostta07g04040T0
75766	ostta07g04050T0
75767	ostta07g04060T0
75768	ostta07g04070T0
75769	ostta07g04080T0
75770	ostta07g04090T0
75771	ostta07g04100T0
75772	ostta07g04110T0
75773	ostta07g04120T0
75774	ostta07g04130T0
75775	ostta07g04140T0
75776	ostta07g04150T0
75777	ostta07g04160T0
75778	ostta07g04170T0
75779	ostta07g04180T0
75780	ostta07g04190T0
75781	ostta07g04200T0
75782	ostta07g04210T0
75783	ostta07g04220T0
75784	ostta07g04230T0
75785	ostta07g04240T0
75786	ostta07g04250T0
75787	ostta07g04260T0
75788	ostta07g04270T0
75789	ostta07g04280T0
75790	ostta07g04290T0
75791	ostta07g04300T0
75792	ostta07g04310T0
75793	ostta07g04320T0
75794	ostta07g04330T0
75795	ostta07g04340T0
75796	ostta07g04350T0
75797	ostta07g04360T0
75798	ostta07g04370T0
75799	ostta07g04380T0
75800	ostta07g04390T0
75801	ostta07g04400T0
75802	ostta07g04410T0
75803	ostta07g04420T0
75804	ostta07g04430T0
75805	ostta07g04440T0
75806	ostta07g04450T0
75807	ostta07g04460T0
75808	ostta07g04470T0
75809	ostta07g04480T0
75810	ostta07g04490T0
75811	ostta07g04500T0
75812	ostta07g04510T0
75813	ostta07g04520T0
75814	ostta07g04530T0
75815	ostta07g04540T0
75816	ostta07g04550T0
75817	ostta07g04560T0
75818	ostta07g04570T0
75819	ostta07g04580T0
75820	ostta07g04590T0
75821	ostta07g04600T0
75822	ostta07g04610T0
75823	ostta07g04620T0
75824	ostta07g04630T0
75825	ostta07g04640T0
75826	ostta07g04650T0
75827	ostta07g04660T0
75828	ostta07g04670T0
75829	ostta07g04680T0
75830	ostta07g04690T0
75831	ostta07g04700T0
75832	ostta07g04710T0
75833	ostta07g04720T0
75834	ostta07g04730T0
75835	ostta07g04740T0
75836	ostta07g04750T0
75837	ostta07g04760T0
75838	ostta08g00010T0
75839	ostta08g00020T0
75840	ostta08g00030T0
75841	ostta08g00040T0
75842	ostta08g00050T0
75843	ostta08g00060T0
75844	ostta08g00070T0
75845	ostta08g00080T0
75846	ostta08g00090T0
75847	ostta08g00100T0
75848	ostta08g00110T0
75849	ostta08g00120T0
75850	ostta08g00130T0
75851	ostta08g00140T0
75852	ostta08g00150T0
75853	ostta08g00160T0
75854	ostta08g00170T0
75855	ostta08g00180T0
75856	ostta08g00190T0
75857	ostta08g00200T0
75858	ostta08g00210T0
75859	ostta08g00220T0
75860	ostta08g00230T0
75861	ostta08g00240T0
75862	ostta08g00250T0
75863	ostta08g00260T0
75864	ostta08g00270T0
75865	ostta08g00280T0
75866	ostta08g00290T0
75867	ostta08g00300T0
75868	ostta08g00310T0
75869	ostta08g00320T0
75870	ostta08g00330T0
75871	ostta08g00340T0
75872	ostta08g00350T0
75873	ostta08g00360T0
75874	ostta08g00370T0
75875	ostta08g00380T0
75876	ostta08g00390T0
75877	ostta08g00400T0
75878	ostta08g00410T0
75879	ostta08g00420T0
75880	ostta08g00430T0
75881	ostta08g00440T0
75882	ostta08g00450T0
75883	ostta08g00460T0
75884	ostta08g00470T0
75885	ostta08g00480T0
75886	ostta08g00490T0
75887	ostta08g00500T0
75888	ostta08g00510T0
75889	ostta08g00520T0
75890	ostta08g00530T0
75891	ostta08g00540T0
75892	ostta08g00550T0
75893	ostta08g00560T0
75894	ostta08g00570T0
75895	ostta08g00580T0
75896	ostta08g00590T0
75897	ostta08g00600T0
75898	ostta08g00610T0
75899	ostta08g00620T0
75900	ostta08g00630T0
75901	ostta08g00640T0
75902	ostta08g00650T0
75903	ostta08g00660T0
75904	ostta08g00670T0
75905	ostta08g00680T0
75906	ostta08g00690T0
75907	ostta08g00700T0
75908	ostta08g00710T0
75909	ostta08g00720T0
75910	ostta08g00730T0
75911	ostta08g00740T0
75912	ostta08g00750T0
75913	ostta08g00755T0
75914	ostta08g00760T0
75915	ostta08g00770T0
75916	ostta08g00780T0
75917	ostta08g00790T0
75918	ostta08g00800T0
75919	ostta08g00810T0
75920	ostta08g00820T0
75921	ostta08g00830T0
75922	ostta08g00840T0
75923	ostta08g00850T0
75924	ostta08g00860T0
75925	ostta08g00865T0
75926	ostta08g00870T0
75927	ostta08g00880T0
75928	ostta08g00890T0
75929	ostta08g00900T0
75930	ostta08g00910T0
75931	ostta08g00920T0
75932	ostta08g00930T0
75933	ostta08g00940T0
75934	ostta08g00950T0
75935	ostta08g00960T0
75936	ostta08g00970T0
75937	ostta08g00980T0
75938	ostta08g00990T0
75939	ostta08g01000T0
75940	ostta08g01020T0
75941	ostta08g01030T0
75942	ostta08g01040T0
75943	ostta08g01050T0
75944	ostta08g01060T0
75945	ostta08g01070T0
75946	ostta08g01080T0
75947	ostta08g01090T0
75948	ostta08g01100T0
75949	ostta08g01110T0
75950	ostta08g01120T0
75951	ostta08g01130T0
75952	ostta08g01140T0
75953	ostta08g01150T0
75954	ostta08g01155T0
75955	ostta08g01160T0
75956	ostta08g01170T0
75957	ostta08g01180T0
75958	ostta08g01190T0
75959	ostta08g01200T0
75960	ostta08g01210T0
75961	ostta08g01220T0
75962	ostta08g01240T0
75963	ostta08g01250T0
75964	ostta08g01260T0
75965	ostta08g01270T0
75966	ostta08g01280T0
75967	ostta08g01290T0
75968	ostta08g01300T0
75969	ostta08g01310T0
75970	ostta08g01320T0
75971	ostta08g01330T0
75972	ostta08g01340T0
75973	ostta08g01350T0
75974	ostta08g01360T0
75975	ostta08g01370T0
75976	ostta08g01380T0
75977	ostta08g01390T0
75978	ostta08g01395T0
75979	ostta08g01400T0
75980	ostta08g01410T0
75981	ostta08g01420T0
75982	ostta08g01430T0
75983	ostta08g01440T0
75984	ostta08g01470T0
75985	ostta08g01480T0
75986	ostta08g01490T0
75987	ostta08g01500T0
75988	ostta08g01510T0
75989	ostta08g01520T0
75990	ostta08g01530T0
75991	ostta08g01540T0
75992	ostta08g01550T0
75993	ostta08g01560T0
75994	ostta08g01570T0
75995	ostta08g01580T0
75996	ostta08g01590T0
75997	ostta08g01600T0
75998	ostta08g01610T0
75999	ostta08g01620T0
76000	ostta08g01630T0
76001	ostta08g01640T0
76002	ostta08g01650T0
76003	ostta08g01660T0
76004	ostta08g01670T0
76005	ostta08g01680T0
76006	ostta08g01690T0
76007	ostta08g01700T0
76008	ostta08g01710T0
76009	ostta08g01730T0
76010	ostta08g01740T0
76011	ostta08g01750T0
76012	ostta08g01760T0
76013	ostta08g01770T0
76014	ostta08g01780T0
76015	ostta08g01790T0
76016	ostta08g01800T0
76017	ostta08g01810T0
76018	ostta08g01820T0
76019	ostta08g01830T0
76020	ostta08g01840T0
76021	ostta08g01850T0
76022	ostta08g01860T0
76023	ostta08g01870T0
76024	ostta08g01880T0
76025	ostta08g01890T0
76026	ostta08g01895T0
76027	ostta08g01900T0
76028	ostta08g01910T0
76029	ostta08g01920T0
76030	ostta08g01930T0
76031	ostta08g01940T0
76032	ostta08g01950T0
76033	ostta08g01960T0
76034	ostta08g01970T0
76035	ostta08g01980T0
76036	ostta08g01990T0
76037	ostta08g02000T0
76038	ostta08g02010T0
76039	ostta08g02020T0
76040	ostta08g02030T0
76041	ostta08g02040T0
76042	ostta08g02050T0
76043	ostta08g02060T0
76044	ostta08g02070T0
76045	ostta08g02080T0
76046	ostta08g02090T0
76047	ostta08g02100T0
76048	ostta08g02110T0
76049	ostta08g02120T0
76050	ostta08g02130T0
76051	ostta08g02140T0
76052	ostta08g02150T0
76053	ostta08g02160T0
76054	ostta08g02170T0
76055	ostta08g02180T0
76056	ostta08g02190T0
76057	ostta08g02200T0
76058	ostta08g02210T0
76059	ostta08g02220T0
76060	ostta08g02230T0
76061	ostta08g02240T0
76062	ostta08g02250T0
76063	ostta08g02260T0
76064	ostta08g02270T0
76065	ostta08g02280T0
76066	ostta08g02290T0
76067	ostta08g02295T0
76068	ostta08g02300T0
76069	ostta08g02310T0
76070	ostta08g02320T0
76071	ostta08g02330T0
76072	ostta08g02340T0
76073	ostta08g02350T0
76074	ostta08g02360T0
76075	ostta08g02370T0
76076	ostta08g02380T0
76077	ostta08g02390T0
76078	ostta08g02400T0
76079	ostta08g02410T0
76080	ostta08g02420T0
76081	ostta08g02430T0
76082	ostta08g02440T0
76083	ostta08g02450T0
76084	ostta08g02460T0
76085	ostta08g02470T0
76086	ostta08g02480T0
76087	ostta08g02490T0
76088	ostta08g02500T0
76089	ostta08g02510T0
76090	ostta08g02520T0
76091	ostta08g02530T0
76092	ostta08g02540T0
76093	ostta08g02550T0
76094	ostta08g02560T0
76095	ostta08g02570T0
76096	ostta08g02580T0
76097	ostta08g02590T0
76098	ostta08g02600T0
76099	ostta08g02610T0
76100	ostta08g02620T0
76101	ostta08g02630T0
76102	ostta08g02640T0
76103	ostta08g02650T0
76104	ostta08g02660T0
76105	ostta08g02670T0
76106	ostta08g02680T0
76107	ostta08g02690T0
76108	ostta08g02700T0
76109	ostta08g02710T0
76110	ostta08g02720T0
76111	ostta08g02730T0
76112	ostta08g02740T0
76113	ostta08g02750T0
76114	ostta08g02760T0
76115	ostta08g02770T0
76116	ostta08g02780T0
76117	ostta08g02790T0
76118	ostta08g02800T0
76119	ostta08g02810T0
76120	ostta08g02820T0
76121	ostta08g02830T0
76122	ostta08g02840T0
76123	ostta08g02850T0
76124	ostta08g02860T0
76125	ostta08g02870T0
76126	ostta08g02880T0
76127	ostta08g02890T0
76128	ostta08g02900T0
76129	ostta08g02910T0
76130	ostta08g02920T0
76131	ostta08g02930T0
76132	ostta08g02940T0
76133	ostta08g02950T0
76134	ostta08g02960T0
76135	ostta08g02970T0
76136	ostta08g02980T0
76137	ostta08g02990T0
76138	ostta08g03000T0
76139	ostta08g03010T0
76140	ostta08g03020T0
76141	ostta08g03030T0
76142	ostta08g03040T0
76143	ostta08g03050T0
76144	ostta08g03060T0
76145	ostta08g03070T0
76146	ostta08g03080T0
76147	ostta08g03090T0
76148	ostta08g03100T0
76149	ostta08g03110T0
76150	ostta08g03120T0
76151	ostta08g03130T0
76152	ostta08g03140T0
76153	ostta08g03150T0
76154	ostta08g03160T0
76155	ostta08g03170T0
76156	ostta08g03180T0
76157	ostta08g03190T0
76158	ostta08g03200T0
76159	ostta08g03210T0
76160	ostta08g03220T0
76161	ostta08g03230T0
76162	ostta08g03240T0
76163	ostta08g03250T0
76164	ostta08g03260T0
76165	ostta08g03270T0
76166	ostta08g03280T0
76167	ostta08g03290T0
76168	ostta08g03300T0
76169	ostta08g03310T0
76170	ostta08g03320T0
76171	ostta08g03330T0
76172	ostta08g03340T0
76173	ostta08g03350T0
76174	ostta08g03360T0
76175	ostta08g03370T0
76176	ostta08g03380T0
76177	ostta08g03390T0
76178	ostta08g03395T0
76179	ostta08g03400T0
76180	ostta08g03410T0
76181	ostta08g03420T0
76182	ostta08g03430T0
76183	ostta08g03440T0
76184	ostta08g03460T0
76185	ostta08g03470T0
76186	ostta08g03480T0
76187	ostta08g03490T0
76188	ostta08g03500T0
76189	ostta08g03510T0
76190	ostta08g03515T0
76191	ostta08g03520T0
76192	ostta08g03530T0
76193	ostta08g03540T0
76194	ostta08g03550T0
76195	ostta08g03560T0
76196	ostta08g03570T0
76197	ostta08g03580T0
76198	ostta08g03590T0
76199	ostta08g03610T0
76200	ostta08g03615T0
76201	ostta08g03620T0
76202	ostta08g03630T0
76203	ostta08g03640T0
76204	ostta08g03650T0
76205	ostta08g03660T0
76206	ostta08g03670T0
76207	ostta08g03680T0
76208	ostta08g03690T0
76209	ostta08g03700T0
76210	ostta08g03710T0
76211	ostta08g03720T0
76212	ostta08g03730T0
76213	ostta08g03740T0
76214	ostta08g03750T0
76215	ostta08g03760T0
76216	ostta08g03770T0
76217	ostta08g03780T0
76218	ostta08g03790T0
76219	ostta08g03800T0
76220	ostta08g03810T0
76221	ostta08g03820T0
76222	ostta08g03830T0
76223	ostta08g03840T0
76224	ostta08g03850T0
76225	ostta08g03860T0
76226	ostta08g03870T0
76227	ostta08g03880T0
76228	ostta08g03890T0
76229	ostta08g03900T0
76230	ostta08g03910T0
76231	ostta08g03920T0
76232	ostta08g03930T0
76233	ostta08g03940T0
76234	ostta08g03950T0
76235	ostta08g03960T0
76236	ostta08g03970T0
76237	ostta08g03980T0
76238	ostta08g03990T0
76239	ostta08g04000T0
76240	ostta08g04010T0
76241	ostta08g04020T0
76242	ostta08g04030T0
76243	ostta08g04040T0
76244	ostta08g04060T0
76245	ostta08g04070T0
76246	ostta08g04080T0
76247	ostta08g04090T0
76248	ostta08g04100T0
76249	ostta08g04110T0
76250	ostta08g04120T0
76251	ostta08g04130T0
76252	ostta08g04140T0
76253	ostta08g04150T0
76254	ostta08g04160T0
76255	ostta08g04170T0
76256	ostta08g04180T0
76257	ostta08g04190T0
76258	ostta08g04200T0
76259	ostta08g04210T0
76260	ostta08g04220T0
76261	ostta08g04230T0
76262	ostta08g04240T0
76263	ostta08g04250T0
76264	ostta08g04260T0
76265	ostta08g04270T0
76266	ostta08g04280T0
76267	ostta08g04290T0
76268	ostta08g04300T0
76269	ostta08g04310T0
76270	ostta09g00010T0
76271	ostta09g00020T0
76272	ostta09g00030T0
76273	ostta09g00040T0
76274	ostta09g00050T0
76275	ostta09g00060T0
76276	ostta09g00070T0
76277	ostta09g00080T0
76278	ostta09g00090T0
76279	ostta09g00100T0
76280	ostta09g00110T0
76281	ostta09g00120T0
76282	ostta09g00130T0
76283	ostta09g00140T0
76284	ostta09g00150T0
76285	ostta09g00160T0
76286	ostta09g00170T0
76287	ostta09g00180T0
76288	ostta09g00200T0
76289	ostta09g00210T0
76290	ostta09g00220T0
76291	ostta09g00230T0
76292	ostta09g00240T0
76293	ostta09g00250T0
76294	ostta09g00260T0
76295	ostta09g00270T0
76296	ostta09g00280T0
76297	ostta09g00290T0
76298	ostta09g00300T0
76299	ostta09g00310T0
76300	ostta09g00320T0
76301	ostta09g00330T0
76302	ostta09g00340T0
76303	ostta09g00350T0
76304	ostta09g00360T0
76305	ostta09g00370T0
76306	ostta09g00380T0
76307	ostta09g00390T0
76308	ostta09g00400T0
76309	ostta09g00410T0
76310	ostta09g00420T0
76311	ostta09g00430T0
76312	ostta09g00440T0
76313	ostta09g00450T0
76314	ostta09g00460T0
76315	ostta09g00470T0
76316	ostta09g00480T0
76317	ostta09g00490T0
76318	ostta09g00500T0
76319	ostta09g00510T0
76320	ostta09g00520T0
76321	ostta09g00550T0
76322	ostta09g00560T0
76323	ostta09g00570T0
76324	ostta09g00580T0
76325	ostta09g00590T0
76326	ostta09g00600T0
76327	ostta09g00610T0
76328	ostta09g00620T0
76329	ostta09g00630T0
76330	ostta09g00640T0
76331	ostta09g00650T0
76332	ostta09g00655T0
76333	ostta09g00660T0
76334	ostta09g00670T0
76335	ostta09g00680T0
76336	ostta09g00690T0
76337	ostta09g00700T0
76338	ostta09g00710T0
76339	ostta09g00720T0
76340	ostta09g00730T0
76341	ostta09g00740T0
76342	ostta09g00750T0
76343	ostta09g00760T0
76344	ostta09g00770T0
76345	ostta09g00780T0
76346	ostta09g00785T0
76347	ostta09g00792T0
76348	ostta09g00800T0
76349	ostta09g00810T0
76350	ostta09g00820T0
76351	ostta09g00830T0
76352	ostta09g00840T0
76353	ostta09g00850T0
76354	ostta09g00860T0
76355	ostta09g00870T0
76356	ostta09g00880T0
76357	ostta09g00890T0
76358	ostta09g00910T0
76359	ostta09g00920T0
76360	ostta09g00930T0
76361	ostta09g00940T0
76362	ostta09g00950T0
76363	ostta09g00960T0
76364	ostta09g00970T0
76365	ostta09g00975T0
76366	ostta09g00980T0
76367	ostta09g00990T0
76368	ostta09g01000T0
76369	ostta09g01010T0
76370	ostta09g01020T0
76371	ostta09g01040T0
76372	ostta09g01060T0
76373	ostta09g01070T0
76374	ostta09g01080T0
76375	ostta09g01090T0
76376	ostta09g01100T0
76377	ostta09g01110T0
76378	ostta09g01120T0
76379	ostta09g01130T0
76380	ostta09g01140T0
76381	ostta09g01150T0
76382	ostta09g01160T0
76383	ostta09g01170T0
76384	ostta09g01180T0
76385	ostta09g01190T0
76386	ostta09g01200T0
76387	ostta09g01210T0
76388	ostta09g01220T0
76389	ostta09g01230T0
76390	ostta09g01240T0
76391	ostta09g01250T0
76392	ostta09g01260T0
76393	ostta09g01270T0
76394	ostta09g01280T0
76395	ostta09g01290T0
76396	ostta09g01300T0
76397	ostta09g01310T0
76398	ostta09g01320T0
76399	ostta09g01330T0
76400	ostta09g01340T0
76401	ostta09g01350T0
76402	ostta09g01360T0
76403	ostta09g01370T0
76404	ostta09g01380T0
76405	ostta09g01410T0
76406	ostta09g01420T0
76407	ostta09g01430T0
76408	ostta09g01440T0
76409	ostta09g01450T0
76410	ostta09g01460T0
76411	ostta09g01470T0
76412	ostta09g01480T0
76413	ostta09g01490T0
76414	ostta09g01495T0
76415	ostta09g01500T0
76416	ostta09g01510T0
76417	ostta09g01520T0
76418	ostta09g01530T0
76419	ostta09g01540T0
76420	ostta09g01550T0
76421	ostta09g01560T0
76422	ostta09g01570T0
76423	ostta09g01580T0
76424	ostta09g01590T0
76425	ostta09g01600T0
76426	ostta09g01615T0
76427	ostta09g01630T0
76428	ostta09g01640T0
76429	ostta09g01650T0
76430	ostta09g01660T0
76431	ostta09g01670T0
76432	ostta09g01680T0
76433	ostta09g01690T0
76434	ostta09g01700T0
76435	ostta09g01710T0
76436	ostta09g01730T0
76437	ostta09g01740T0
76438	ostta09g01750T0
76439	ostta09g01760T0
76440	ostta09g01770T0
76441	ostta09g01780T0
76442	ostta09g01790T0
76443	ostta09g01800T0
76444	ostta09g01810T0
76445	ostta09g01820T0
76446	ostta09g01830T0
76447	ostta09g01840T0
76448	ostta09g01850T0
76449	ostta09g01860T0
76450	ostta09g01870T0
76451	ostta09g01880T0
76452	ostta09g01890T0
76453	ostta09g01900T0
76454	ostta09g01910T0
76455	ostta09g01920T0
76456	ostta09g01930T0
76457	ostta09g01940T0
76458	ostta09g01950T0
76459	ostta09g01960T0
76460	ostta09g01970T0
76461	ostta09g01980T0
76462	ostta09g01990T0
76463	ostta09g02000T0
76464	ostta09g02010T0
76465	ostta09g02020T0
76466	ostta09g02030T0
76467	ostta09g02040T0
76468	ostta09g02050T0
76469	ostta09g02060T0
76470	ostta09g02070T0
76471	ostta09g02080T0
76472	ostta09g02090T0
76473	ostta09g02100T0
76474	ostta09g02110T0
76475	ostta09g02120T0
76476	ostta09g02130T0
76477	ostta09g02140T0
76478	ostta09g02145T0
76479	ostta09g02150T0
76480	ostta09g02160T0
76481	ostta09g02170T0
76482	ostta09g02180T0
76483	ostta09g02190T0
76484	ostta09g02200T0
76485	ostta09g02210T0
76486	ostta09g02220T0
76487	ostta09g02230T0
76488	ostta09g02240T0
76489	ostta09g02250T0
76490	ostta09g02260T0
76491	ostta09g02270T0
76492	ostta09g02275T0
76493	ostta09g02280T0
76494	ostta09g02290T0
76495	ostta09g02300T0
76496	ostta09g02310T0
76497	ostta09g02320T0
76498	ostta09g02330T0
76499	ostta09g02340T0
76500	ostta09g02350T0
76501	ostta09g02360T0
76502	ostta09g02365T0
76503	ostta09g02370T0
76504	ostta09g02380T0
76505	ostta09g02390T0
76506	ostta09g02400T0
76507	ostta09g02410T0
76508	ostta09g02420T0
76509	ostta09g02430T0
76510	ostta09g02440T0
76511	ostta09g02450T0
76512	ostta09g02460T0
76513	ostta09g02470T0
76514	ostta09g02480T0
76515	ostta09g02490T0
76516	ostta09g02500T0
76517	ostta09g02510T0
76518	ostta09g02520T0
76519	ostta09g02530T0
76520	ostta09g02540T0
76521	ostta09g02550T0
76522	ostta09g02560T0
76523	ostta09g02570T0
76524	ostta09g02580T0
76525	ostta09g02590T0
76526	ostta09g02600T0
76527	ostta09g02610T0
76528	ostta09g02620T0
76529	ostta09g02630T0
76530	ostta09g02640T0
76531	ostta09g02650T0
76532	ostta09g02660T0
76533	ostta09g02670T0
76534	ostta09g02680T0
76535	ostta09g02690T0
76536	ostta09g02700T0
76537	ostta09g02710T0
76538	ostta09g02720T0
76539	ostta09g02730T0
76540	ostta09g02740T0
76541	ostta09g02750T0
76542	ostta09g02760T0
76543	ostta09g02770T0
76544	ostta09g02780T0
76545	ostta09g02790T0
76546	ostta09g02800T0
76547	ostta09g02810T0
76548	ostta09g02820T0
76549	ostta09g02830T0
76550	ostta09g02840T0
76551	ostta09g02850T0
76552	ostta09g02860T0
76553	ostta09g02870T0
76554	ostta09g02880T0
76555	ostta09g02890T0
76556	ostta09g02900T0
76557	ostta09g02910T0
76558	ostta09g02920T0
76559	ostta09g02930T0
76560	ostta09g02940T0
76561	ostta09g02950T0
76562	ostta09g02955T0
76563	ostta09g02960T0
76564	ostta09g02970T0
76565	ostta09g02980T0
76566	ostta09g02990T0
76567	ostta09g03000T0
76568	ostta09g03010T0
76569	ostta09g03020T0
76570	ostta09g03030T0
76571	ostta09g03040T0
76572	ostta09g03050T0
76573	ostta09g03060T0
76574	ostta09g03070T0
76575	ostta09g03080T0
76576	ostta09g03090T0
76577	ostta09g03100T0
76578	ostta09g03110T0
76579	ostta09g03120T0
76580	ostta09g03130T0
76581	ostta09g03140T0
76582	ostta09g03150T0
76583	ostta09g03160T0
76584	ostta09g03170T0
76585	ostta09g03180T0
76586	ostta09g03190T0
76587	ostta09g03200T0
